age,income,education,gender,hours_per_week,occupation,marital_status,health_condition
46,33135.177383354734,Doctorado,Masculino,40.0,Doctor,Casado,Regular
63,53553.359201791,Maestría,Femenino,54.0,nan,Casado,Mala
44,,Universitario,Femenino,55.0,Ama de casa,Soltero,Buena
28,,Universitario,Masculino,27.0,Estudiante,Viudo,Mala
64,76023.75582595688,Universitario,Otro,48.0,Artista,Casado,Regular
45,75800.59083880365,Maestría,Femenino,48.0,Doctor,Soltero,Buena
53,56323.35707803976,Doctorado,Femenino,37.0,Artista,Soltero,Buena
59,41912.80427960564,Universitario,Femenino,38.0,Artista,Soltero,Buena
36,,Maestría,Femenino,48.0,Doctor,Casado,Regular
52,27670.3255880495,Maestría,Femenino,34.0,Doctor,Viudo,Regular
48,61820.749177111284,Maestría,Masculino,42.0,Comerciante,Casado,Mala
61,47924.04901218052,Doctorado,Otro,,Ingeniero,Viudo,Buena
36,53117.6783435435,Maestría,Masculino,43.0,Estudiante,Soltero,Mala
63,69098.10726622927,Bachillerato,Femenino,21.0,Artista,Divorciado,Regular
41,30496.13411235308,Universitario,Otro,51.0,Doctor,Viudo,Mala
19,56839.15770188033,Universitario,Femenino,,nan,Casado,Buena
24,32620.885154391057,Doctorado,Masculino,42.0,Ingeniero,Casado,Mala
60,11911.579921771649,Maestría,Masculino,30.0,Comerciante,Soltero,Mala
48,48228.2108809854,Bachillerato,Otro,30.0,Estudiante,Soltero,Mala
34,48376.90365606723,Bachillerato,Femenino,,Doctor,Viudo,Buena
44,58170.13832944452,Universitario,Femenino,20.0,Estudiante,Soltero,Buena
53,,Maestría,Masculino,36.0,Ingeniero,Viudo,Mala
60,60892.57374323928,Doctorado,Femenino,53.0,nan,Viudo,Buena
27,83134.28833293993,Universitario,Femenino,23.0,Estudiante,Viudo,Mala
62,53057.67267403445,Universitario,Femenino,59.0,Comerciante,Casado,Regular
31,67773.06179216763,Maestría,Masculino,28.0,Ingeniero,Casado,Regular
24,51120.62911322041,Doctorado,Masculino,23.0,Ingeniero,Divorciado,Mala
56,44739.918817324906,Maestría,Otro,23.0,nan,Divorciado,Regular
57,34865.28392620811,Bachillerato,Otro,27.0,Estudiante,Viudo,Buena
26,,Universitario,Masculino,35.0,Comerciante,Viudo,Regular
31,53408.57365594895,Doctorado,Otro,32.0,Estudiante,Viudo,Mala
25,31914.96234165406,Doctorado,Otro,29.0,Ingeniero,Divorciado,Buena
34,,Doctorado,Otro,26.0,nan,Viudo,Buena
40,63068.01030248958,Universitario,Masculino,48.0,Comerciante,Soltero,Buena
33,,Bachillerato,Masculino,47.0,Ingeniero,Viudo,Mala
43,70891.5499930986,Universitario,Otro,24.0,Ama de casa,Casado,Regular
26,33252.455361872155,Maestría,Femenino,35.0,Estudiante,Viudo,Regular
53,51947.86324062793,Universitario,Otro,43.0,nan,Soltero,Regular
24,34788.26810063749,Universitario,Otro,36.0,nan,Soltero,Regular
35,50894.9134229802,Maestría,Masculino,26.0,Estudiante,Divorciado,Regular
25,27589.203157771484,Doctorado,Masculino,33.0,Artista,Casado,Buena
38,46759.67641962181,Maestría,Femenino,45.0,Doctor,Soltero,Buena
43,49230.74078518947,Doctorado,Otro,29.0,Doctor,Soltero,Buena
20,63907.354669253546,Universitario,Masculino,22.0,Ingeniero,Soltero,Mala
34,,Universitario,Masculino,21.0,Artista,Viudo,Buena
63,46522.39176431063,Maestría,Otro,34.0,Doctor,Divorciado,Mala
41,59899.48636909721,Universitario,Femenino,40.0,Ama de casa,Divorciado,Buena
42,,Bachillerato,Femenino,29.0,nan,Viudo,Mala
22,61559.991548957034,Maestría,Femenino,,Estudiante,Casado,Regular
54,50179.20500433991,Bachillerato,Masculino,51.0,Ama de casa,Viudo,Regular
62,63552.66390687752,Bachillerato,Masculino,38.0,Artista,Soltero,Mala
41,47199.42704628856,Doctorado,Femenino,56.0,nan,Soltero,Mala
48,50997.73813214449,Doctorado,Femenino,51.0,Doctor,Soltero,Buena
43,62664.127656632074,Bachillerato,Otro,43.0,Ama de casa,Soltero,Mala
38,49271.00390462429,Maestría,Femenino,35.0,Ingeniero,Casado,Mala
51,58509.78685746549,Maestría,Femenino,60.0,Comerciante,Soltero,Regular
55,45558.912718407446,Universitario,Femenino,30.0,Comerciante,Divorciado,Mala
41,47751.9355623553,Universitario,Otro,33.0,Ingeniero,Casado,Mala
45,43962.88298788613,Doctorado,Femenino,34.0,Doctor,Divorciado,Mala
47,,Maestría,Masculino,30.0,Comerciante,Divorciado,Regular
51,73494.98425839849,Doctorado,Otro,30.0,Ingeniero,Divorciado,Buena
40,34543.618707724134,Maestría,Otro,32.0,Ama de casa,Divorciado,Mala
25,25299.73771163726,Universitario,Masculino,41.0,Artista,Soltero,Buena
59,36784.89578328165,Maestría,Femenino,51.0,Comerciante,Casado,Regular
27,33425.356046173736,Maestría,Femenino,28.0,Comerciante,Soltero,Regular
18,43040.330628916636,Universitario,Otro,25.0,Ingeniero,Viudo,Regular
37,27168.71640188369,Maestría,Otro,21.0,Artista,Soltero,Regular
54,53502.91137021856,Universitario,Masculino,44.0,Ingeniero,Soltero,Mala
35,,Maestría,Femenino,54.0,Ingeniero,Viudo,Regular
38,50809.827706775264,Bachillerato,Otro,29.0,Ama de casa,Divorciado,Mala
21,63703.90046625058,Bachillerato,Femenino,56.0,Ama de casa,Viudo,Regular
60,35464.43806539377,Bachillerato,Femenino,53.0,Doctor,Soltero,Buena
19,48356.01501048892,Bachillerato,Femenino,39.0,Artista,Viudo,Buena
38,52938.414182300854,Maestría,Femenino,41.0,Ama de casa,Casado,Buena
54,76293.56068617021,Maestría,Masculino,42.0,Ama de casa,Divorciado,Regular
22,73385.56492593513,Doctorado,Otro,44.0,Comerciante,Soltero,Mala
34,73264.11587155619,Doctorado,Masculino,20.0,Doctor,Casado,Regular
28,63152.34422835552,Universitario,Masculino,49.0,Ingeniero,Divorciado,Mala
63,23239.29666285849,Bachillerato,Femenino,50.0,Ingeniero,Soltero,Regular
58,47401.827514047705,Doctorado,Otro,22.0,Ama de casa,Soltero,Mala
48,40547.753854281866,Universitario,Masculino,25.0,Ama de casa,Divorciado,Buena
45,55934.93753157174,Maestría,Otro,20.0,Comerciante,Soltero,Buena
61,85816.48579482148,Bachillerato,Otro,25.0,Ingeniero,Divorciado,Mala
49,49596.595394826705,Bachillerato,Otro,57.0,nan,Soltero,Regular
38,,Universitario,Masculino,60.0,Doctor,Soltero,Buena
24,41931.39887970976,Maestría,Masculino,49.0,Doctor,Soltero,Mala
27,82764.85220027422,Bachillerato,Femenino,41.0,Estudiante,Soltero,Regular
45,41929.033990471726,Universitario,Masculino,23.0,Estudiante,Casado,Buena
53,42118.63290347233,Doctorado,Masculino,48.0,Ingeniero,Divorciado,Buena
37,58727.1032600077,Bachillerato,Otro,52.0,Ingeniero,Divorciado,Regular
30,39381.46790455772,Doctorado,Otro,35.0,Estudiante,Divorciado,Regular
36,70054.94835447194,Universitario,Masculino,39.0,Doctor,Casado,Regular
28,62090.62676520866,Bachillerato,Otro,52.0,Estudiante,Casado,Regular
52,25012.789702013488,Maestría,Femenino,,Ama de casa,Viudo,Buena
51,42297.90143360721,Doctorado,Femenino,23.0,Comerciante,Divorciado,Mala
61,,Maestría,Femenino,25.0,Comerciante,Soltero,Mala
21,62446.273435620045,Universitario,Otro,55.0,Estudiante,Soltero,Mala
30,43802.449481035364,Bachillerato,Otro,26.0,Artista,Soltero,Regular
54,46967.619262729364,Maestría,Femenino,45.0,Comerciante,Soltero,Buena
19,41180.188248752034,Doctorado,Otro,57.0,nan,Divorciado,Regular
18,38011.343417025586,Universitario,Masculino,33.0,Artista,Soltero,Regular
57,34123.34329539799,Maestría,Masculino,56.0,Comerciante,Divorciado,Mala
42,37658.58994692849,Universitario,Masculino,40.0,Artista,Divorciado,Regular
54,55534.417829546735,Doctorado,Masculino,40.0,Comerciante,Viudo,Mala
53,32685.795940408843,Universitario,Otro,40.0,Ingeniero,Soltero,Buena
23,49150.17418481537,Doctorado,Femenino,28.0,Ama de casa,Soltero,Mala
24,70810.19453588183,Doctorado,Otro,32.0,Estudiante,Soltero,Regular
21,59411.568636368465,Maestría,Masculino,38.0,Doctor,Viudo,Mala
52,67709.5153714744,Maestría,Femenino,38.0,Comerciante,Soltero,Mala
58,49808.978651354475,Doctorado,Femenino,49.0,Comerciante,Casado,Buena
51,61744.26100184764,Universitario,Otro,39.0,Ama de casa,Viudo,Regular
46,23583.01931017747,Doctorado,Otro,27.0,Estudiante,Soltero,Buena
22,22321.526372845103,Maestría,Femenino,53.0,Comerciante,Viudo,Regular
44,42703.374690671655,Universitario,Otro,42.0,nan,Viudo,Regular
50,31058.126295255297,Universitario,Masculino,50.0,Ingeniero,Soltero,Mala
63,35439.61348922847,Doctorado,Masculino,30.0,Ama de casa,Casado,Regular
27,51990.38468078983,Bachillerato,Femenino,,Doctor,Divorciado,Regular
23,,Universitario,Otro,52.0,Comerciante,Viudo,Regular
51,30990.59171985985,Maestría,Otro,21.0,Artista,Casado,Regular
25,57607.98488766083,Bachillerato,Otro,31.0,Artista,Viudo,Buena
48,52906.356873561184,Doctorado,Masculino,55.0,Comerciante,Divorciado,Mala
26,43764.52458454395,Maestría,Otro,60.0,Doctor,Soltero,Mala
38,39432.41743237892,Doctorado,Otro,55.0,nan,Divorciado,Regular
25,72813.93263682254,Universitario,Masculino,43.0,Comerciante,Casado,Buena
21,65695.43653863805,Universitario,Femenino,45.0,Doctor,Casado,Buena
39,54285.346414163665,Maestría,Femenino,31.0,Estudiante,Soltero,Buena
45,46102.268174335746,Maestría,Otro,22.0,nan,Soltero,Regular
62,55492.60992952035,Maestría,Femenino,59.0,Artista,Viudo,Buena
21,57942.84806594109,Bachillerato,Masculino,35.0,Comerciante,Divorciado,Regular
56,,Universitario,Otro,28.0,Estudiante,Divorciado,Mala
38,36848.65099245106,Doctorado,Masculino,44.0,Ama de casa,Viudo,Buena
25,59444.00703339679,Maestría,Otro,55.0,Ama de casa,Casado,Mala
37,,Maestría,Femenino,30.0,nan,Soltero,Regular
49,,Maestría,Femenino,26.0,Ama de casa,Soltero,Buena
18,41466.21905847206,Universitario,Masculino,48.0,Artista,Soltero,Buena
23,52577.17780399393,Universitario,Femenino,24.0,Ingeniero,Viudo,Buena
45,44866.42320318838,Bachillerato,Otro,22.0,Artista,Casado,Mala
61,35668.83080241578,Doctorado,Masculino,26.0,Doctor,Viudo,Mala
48,45875.313227404666,Maestría,Masculino,32.0,Estudiante,Casado,Mala
27,73324.687449538,Universitario,Femenino,52.0,Ama de casa,Viudo,Buena
37,50523.00624052797,Maestría,Masculino,40.0,Ingeniero,Divorciado,Mala
25,40603.258787552135,Maestría,Otro,45.0,Doctor,Soltero,Mala
39,,Doctorado,Otro,59.0,Comerciante,Casado,Regular
55,52685.851863000615,Doctorado,Masculino,28.0,nan,Casado,Mala
46,18620.531363791833,Maestría,Femenino,30.0,nan,Viudo,Regular
26,65409.105497276185,Maestría,Otro,46.0,Artista,Divorciado,Mala
61,45163.69857116473,Doctorado,Masculino,40.0,Ama de casa,Divorciado,Buena
64,70581.70551160701,Universitario,Masculino,27.0,nan,Soltero,Regular
18,50985.35662791866,Maestría,Otro,55.0,Doctor,Viudo,Buena
58,51771.29082707113,Bachillerato,Femenino,36.0,nan,Divorciado,Buena
56,51831.150657784776,Maestría,Otro,23.0,Estudiante,Divorciado,Buena
43,47255.75116323663,Bachillerato,Masculino,,Ingeniero,Casado,Mala
28,58513.621684995494,Bachillerato,Femenino,54.0,nan,Soltero,Mala
52,62080.39331938986,Maestría,Otro,50.0,Doctor,Viudo,Mala
41,78828.36733330211,Universitario,Otro,42.0,Ingeniero,Viudo,Buena
50,38839.829196800245,Doctorado,Femenino,52.0,nan,Casado,Regular
37,50523.22331751828,Doctorado,Femenino,50.0,Ingeniero,Soltero,Regular
44,21875.6654135269,Universitario,Otro,51.0,Doctor,Casado,Mala
32,28483.872342601408,Maestría,Masculino,47.0,Comerciante,Soltero,Buena
50,29256.78556104289,Bachillerato,Femenino,37.0,nan,Soltero,Mala
24,49825.26486978164,Bachillerato,Femenino,40.0,Ingeniero,Soltero,Mala
51,35677.3232465512,Bachillerato,Masculino,58.0,Comerciante,Soltero,Buena
62,54430.1879336796,Universitario,Otro,48.0,Comerciante,Casado,Regular
63,28795.53187815149,Bachillerato,Femenino,43.0,Ama de casa,Casado,Regular
59,35875.051616954326,Universitario,Femenino,54.0,Ama de casa,Divorciado,Buena
22,41608.93560979456,Maestría,Femenino,58.0,Ingeniero,Divorciado,Buena
47,59073.81092393027,Doctorado,Otro,32.0,nan,Casado,Buena
45,65317.49127247543,Doctorado,Femenino,48.0,nan,Casado,Regular
35,53886.08893622848,Maestría,Femenino,31.0,Doctor,Divorciado,Mala
53,63659.27739819423,Universitario,Femenino,38.0,Comerciante,Soltero,Buena
20,46533.33386045975,Maestría,Otro,47.0,Comerciante,Soltero,Buena
38,31222.711374267652,Doctorado,Masculino,49.0,Comerciante,Viudo,Regular
63,38876.94958949869,Doctorado,Masculino,22.0,Comerciante,Casado,Regular
33,56631.52873550201,Universitario,Otro,27.0,Ingeniero,Casado,Buena
54,66852.25731554277,Universitario,Femenino,48.0,Comerciante,Viudo,Buena
59,69804.70150974585,Universitario,Otro,37.0,Artista,Viudo,Mala
22,59499.27681902133,Bachillerato,Femenino,51.0,Ama de casa,Divorciado,Buena
31,58194.74238907168,Doctorado,Femenino,26.0,Doctor,Viudo,Mala
48,53964.07424399916,Bachillerato,Masculino,26.0,Doctor,Soltero,Buena
63,41552.64823244391,Maestría,Masculino,52.0,Comerciante,Viudo,Buena
41,54484.70039913021,Bachillerato,Femenino,49.0,nan,Casado,Regular
52,54992.75504088493,Universitario,Masculino,25.0,Doctor,Viudo,Mala
53,43486.14369752402,Bachillerato,Femenino,34.0,Estudiante,Soltero,Buena
27,37274.02580987359,Universitario,Femenino,21.0,Ama de casa,Soltero,Regular
44,23304.60853209818,Maestría,Femenino,43.0,Artista,Casado,Mala
44,51192.57529417597,Universitario,Masculino,43.0,Artista,Soltero,Buena
40,60779.18711308071,Maestría,Otro,47.0,Doctor,Divorciado,Buena
30,40764.39506886553,Bachillerato,Masculino,33.0,Doctor,Viudo,Buena
33,51721.832311553226,Universitario,Otro,40.0,nan,Divorciado,Buena
52,51258.179170934425,Universitario,Femenino,60.0,Ama de casa,Soltero,Regular
44,46213.73657036057,Universitario,Otro,57.0,Ingeniero,Divorciado,Regular
56,93256.39544273293,Universitario,Otro,35.0,Ama de casa,Soltero,Regular
64,62667.32332762393,Universitario,Otro,40.0,nan,Soltero,Mala
34,20806.377808581696,Bachillerato,Otro,,Estudiante,Soltero,Regular
58,61488.257040669545,Maestría,Otro,,nan,Divorciado,Mala
18,42655.07444813095,Universitario,Masculino,20.0,Doctor,Casado,Buena
28,,Universitario,Femenino,,Doctor,Soltero,Regular
29,44774.750373107905,Doctorado,Masculino,31.0,Estudiante,Casado,Mala
31,62544.780532881196,Doctorado,Otro,60.0,Artista,Soltero,Regular
25,67513.90998545049,Bachillerato,Masculino,34.0,Ama de casa,Casado,Mala
48,61722.77650494725,Maestría,Femenino,55.0,Comerciante,Soltero,Buena
24,42143.8233007259,Bachillerato,Otro,46.0,Ingeniero,Casado,Buena
63,50330.37973219321,Maestría,Masculino,34.0,Artista,Soltero,Buena
48,59649.135977403595,Bachillerato,Otro,28.0,Doctor,Soltero,Mala
33,54135.295667068815,Universitario,Femenino,49.0,Artista,Soltero,Buena
59,29824.945755496527,Universitario,Otro,59.0,Estudiante,Viudo,Mala
56,51192.012708903545,Bachillerato,Masculino,49.0,Doctor,Soltero,Buena
61,43330.77813014026,Universitario,Masculino,35.0,nan,Casado,Regular
36,56167.3065642342,Maestría,Otro,30.0,Artista,Viudo,Regular
25,18178.140360530087,Universitario,Masculino,20.0,Ama de casa,Viudo,Buena
46,38129.53229721905,Universitario,Femenino,48.0,Doctor,Casado,Mala
19,59412.98633022957,Universitario,Masculino,28.0,Comerciante,Casado,Buena
59,47550.818347017295,Universitario,Femenino,57.0,Doctor,Viudo,Mala
20,,Universitario,Femenino,48.0,nan,Divorciado,Mala
46,69884.69049301428,Universitario,Femenino,31.0,Ama de casa,Divorciado,Regular
32,78703.7672454363,Universitario,Femenino,49.0,nan,Casado,Regular
55,44673.10460342059,Bachillerato,Otro,49.0,Estudiante,Divorciado,Mala
45,47320.74910365579,Bachillerato,Otro,24.0,Ama de casa,Soltero,Buena
54,60180.70804256973,Universitario,Masculino,39.0,Estudiante,Soltero,Mala
49,53587.25399030279,Doctorado,Masculino,58.0,nan,Divorciado,Buena
47,,Universitario,Otro,48.0,Ingeniero,Viudo,Regular
64,22202.07116835568,Doctorado,Otro,54.0,Artista,Casado,Buena
47,55202.24334445789,Universitario,Masculino,37.0,nan,Viudo,Regular
51,27990.120166518835,Maestría,Masculino,57.0,Ingeniero,Divorciado,Regular
30,45954.16559981672,Maestría,Otro,50.0,nan,Soltero,Mala
50,39384.49768763856,Doctorado,Masculino,47.0,Estudiante,Viudo,Regular
59,39953.204932520304,Bachillerato,Masculino,26.0,Ama de casa,Casado,Regular
34,28429.326024155253,Doctorado,Otro,25.0,Comerciante,Casado,Buena
20,12038.044238284572,Maestría,Masculino,,Ingeniero,Viudo,Mala
26,63104.35644777297,Maestría,Femenino,49.0,Estudiante,Divorciado,Buena
28,,Bachillerato,Femenino,26.0,Ingeniero,Casado,Buena
44,59211.34846256349,Universitario,Femenino,28.0,Comerciante,Casado,Buena
45,47409.23329023639,Universitario,Femenino,51.0,Comerciante,Viudo,Regular
19,58286.479930700865,Universitario,Otro,32.0,Ingeniero,Casado,Buena
18,32992.855880627714,Maestría,Otro,39.0,Ama de casa,Soltero,Buena
23,54590.29956292733,Maestría,Masculino,,nan,Soltero,Mala
42,44310.166757904,Bachillerato,Femenino,26.0,Ingeniero,Casado,Mala
52,72124.52184940643,Maestría,Femenino,42.0,Ama de casa,Divorciado,Regular
33,62654.91169441122,Bachillerato,Otro,24.0,Artista,Soltero,Buena
21,76891.44180951163,Doctorado,Femenino,24.0,Estudiante,Viudo,Regular
64,44493.69843165033,Maestría,Masculino,38.0,Artista,Soltero,Mala
55,54411.35588219054,Bachillerato,Otro,60.0,Comerciante,Soltero,Regular
61,60494.709246283135,Maestría,Otro,53.0,Ingeniero,Divorciado,Buena
37,52797.63886475992,Universitario,Femenino,37.0,Comerciante,Soltero,Regular
42,54071.903608422916,Universitario,Otro,38.0,Comerciante,Divorciado,Buena
24,32182.4523204648,Doctorado,Femenino,26.0,nan,Soltero,Buena
38,50802.54906224939,Doctorado,Masculino,45.0,nan,Divorciado,Buena
24,44518.48328939648,Universitario,Masculino,45.0,Artista,Viudo,Mala
46,,Maestría,Femenino,48.0,Ingeniero,Viudo,Mala
24,37324.46713273282,Doctorado,Masculino,47.0,Ama de casa,Casado,Regular
20,60804.023811696,Bachillerato,Otro,52.0,Ingeniero,Casado,Regular
46,60271.487649105235,Bachillerato,Otro,50.0,Estudiante,Soltero,Buena
46,26929.524567288838,Bachillerato,Otro,60.0,Doctor,Casado,Regular
56,51606.80336652892,Doctorado,Femenino,20.0,Artista,Viudo,Mala
55,28433.309576733453,Universitario,Femenino,36.0,Ama de casa,Divorciado,Regular
23,57928.89604214512,Universitario,Masculino,55.0,Estudiante,Casado,Regular
63,66964.57646004893,Doctorado,Femenino,53.0,Comerciante,Soltero,Regular
27,46385.059655746976,Universitario,Masculino,25.0,Estudiante,Soltero,Regular
54,67567.21217025218,Bachillerato,Masculino,26.0,Comerciante,Divorciado,Regular
31,50362.47892048134,Maestría,Masculino,40.0,Doctor,Casado,Mala
39,52212.19340347996,Maestría,Femenino,27.0,Artista,Divorciado,Regular
49,66181.15299813783,Universitario,Masculino,49.0,nan,Divorciado,Buena
35,,Universitario,Otro,25.0,nan,Casado,Buena
53,67732.13146801021,Maestría,Masculino,25.0,Comerciante,Casado,Buena
63,60701.03391995082,Doctorado,Otro,34.0,nan,Viudo,Buena
26,,Universitario,Femenino,29.0,Artista,Soltero,Regular
43,59145.59443535721,Doctorado,Femenino,52.0,Doctor,Divorciado,Buena
39,39033.79549484303,Doctorado,Masculino,30.0,Artista,Viudo,Mala
63,69819.85357567604,Universitario,Femenino,34.0,Estudiante,Viudo,Buena
55,42964.24228919452,Universitario,Femenino,38.0,nan,Viudo,Regular
40,48190.3388935868,Universitario,Masculino,26.0,Artista,Divorciado,Buena
34,,Maestría,Masculino,27.0,Ingeniero,Divorciado,Regular
43,51188.70624916225,Maestría,Femenino,21.0,Comerciante,Casado,Buena
64,36444.13349602401,Universitario,Otro,44.0,Artista,Casado,Mala
55,39908.03754880294,Doctorado,Masculino,53.0,Doctor,Divorciado,Buena
19,41279.23090586927,Maestría,Femenino,34.0,Ama de casa,Viudo,Buena
23,61458.35696926466,Maestría,Otro,58.0,nan,Casado,Regular
24,38025.520355527435,Bachillerato,Masculino,32.0,Comerciante,Viudo,Buena
30,33243.57405795503,Doctorado,Otro,28.0,nan,Divorciado,Buena
44,,Maestría,Masculino,30.0,Ama de casa,Divorciado,Mala
28,61155.07915981528,Universitario,Femenino,35.0,nan,Soltero,Regular
32,49476.05179303539,Maestría,Masculino,51.0,nan,Casado,Regular
26,26588.381428833894,Maestría,Femenino,42.0,nan,Soltero,Regular
25,-5414.279384181566,Universitario,Masculino,42.0,Ama de casa,Soltero,Regular
63,53588.94294254579,Doctorado,Femenino,24.0,Doctor,Divorciado,Mala
23,74364.17892282682,Bachillerato,Femenino,34.0,Estudiante,Soltero,Regular
60,51617.843723400154,Maestría,Masculino,36.0,nan,Casado,Buena
21,62583.72750963616,Doctorado,Otro,21.0,Estudiante,Casado,Mala
28,33781.132788650975,Universitario,Femenino,35.0,Ama de casa,Soltero,Buena
45,29997.583603554805,Doctorado,Femenino,42.0,Artista,Casado,Mala
43,44074.3520388282,Universitario,Masculino,,Doctor,Viudo,Regular
21,52646.646986323634,Doctorado,Femenino,57.0,Estudiante,Divorciado,Regular
32,26388.274736740103,Universitario,Femenino,25.0,Ingeniero,Casado,Mala
36,46037.7754674043,Universitario,Femenino,52.0,Ingeniero,Soltero,Mala
23,41345.41144605094,Universitario,Masculino,44.0,nan,Viudo,Buena
22,,Maestría,Otro,40.0,Doctor,Casado,Buena
35,74427.42751034386,Bachillerato,Femenino,55.0,Artista,Divorciado,Regular
23,,Universitario,Otro,58.0,Estudiante,Divorciado,Mala
